model,round_index,round_type,threshold,quant_mode,layer_name,layer_key,backend,step,shape,numel,payload_length,quant_bits_layer,fallback_reason
resnet50,2,hot,262144,8,layer3.4.bn1.running_var,layer3.4.bn1.running_var|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.4.bn2.running_mean,layer3.4.bn2.running_mean|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.4.bn2.running_var,layer3.4.bn2.running_var|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.4.bn3.running_mean,layer3.4.bn3.running_mean|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.4.bn3.running_var,layer3.4.bn3.running_var|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.5.bn1.running_mean,layer3.5.bn1.running_mean|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.5.bn1.running_var,layer3.5.bn1.running_var|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.5.bn2.running_mean,layer3.5.bn2.running_mean|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.5.bn2.running_var,layer3.5.bn2.running_var|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.5.bn3.running_mean,layer3.5.bn3.running_mean|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer3.5.bn3.running_var,layer3.5.bn3.running_var|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.0.bn1.running_mean,layer4.0.bn1.running_mean|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.0.bn1.running_var,layer4.0.bn1.running_var|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.0.bn2.running_mean,layer4.0.bn2.running_mean|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.0.bn2.running_var,layer4.0.bn2.running_var|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.0.bn3.running_mean,layer4.0.bn3.running_mean|torch.float32|2048,cpu_batch,,2048,2048,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.0.bn3.running_var,layer4.0.bn3.running_var|torch.float32|2048,cpu_batch,,2048,2048,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.0.shortcut.1.running_mean,layer4.0.shortcut.1.running_mean|torch.float32|2048,cpu_batch,,2048,2048,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.0.shortcut.1.running_var,layer4.0.shortcut.1.running_var|torch.float32|2048,cpu_batch,,2048,2048,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.1.bn1.running_mean,layer4.1.bn1.running_mean|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.1.bn1.running_var,layer4.1.bn1.running_var|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.1.bn2.running_mean,layer4.1.bn2.running_mean|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.1.bn2.running_var,layer4.1.bn2.running_var|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.1.bn3.running_mean,layer4.1.bn3.running_mean|torch.float32|2048,cpu_batch,,2048,2048,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.1.bn3.running_var,layer4.1.bn3.running_var|torch.float32|2048,cpu_batch,,2048,2048,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.2.bn1.running_mean,layer4.2.bn1.running_mean|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.2.bn1.running_var,layer4.2.bn1.running_var|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.2.bn2.running_mean,layer4.2.bn2.running_mean|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.2.bn2.running_var,layer4.2.bn2.running_var|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.2.bn3.running_mean,layer4.2.bn3.running_mean|torch.float32|2048,cpu_batch,,2048,2048,0,,below_cuda_min_numel_or_gate
resnet50,2,hot,262144,8,layer4.2.bn3.running_var,layer4.2.bn3.running_var|torch.float32|2048,cpu_batch,,2048,2048,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.conv2.weight,layer2.0.conv2.weight|torch.float32|128x128x3x3,cuda,1,128x128x3x3,147456,147456,8,
resnet50,0,round0,65536,8,layer2.0.conv3.weight,layer2.0.conv3.weight|torch.float32|512x128x1x1,cuda,1,512x128x1x1,65536,65536,8,
resnet50,0,round0,65536,8,layer2.0.shortcut.0.weight,layer2.0.shortcut.0.weight|torch.float32|512x256x1x1,cuda,1,512x256x1x1,131072,131072,8,
resnet50,0,round0,65536,8,layer2.1.conv1.weight,layer2.1.conv1.weight|torch.float32|128x512x1x1,cuda,1,128x512x1x1,65536,65536,8,
resnet50,0,round0,65536,8,layer2.1.conv2.weight,layer2.1.conv2.weight|torch.float32|128x128x3x3,cuda,1,128x128x3x3,147456,147456,8,
resnet50,0,round0,65536,8,layer2.1.conv3.weight,layer2.1.conv3.weight|torch.float32|512x128x1x1,cuda,1,512x128x1x1,65536,65536,8,
resnet50,0,round0,65536,8,layer2.2.conv1.weight,layer2.2.conv1.weight|torch.float32|128x512x1x1,cuda,1,128x512x1x1,65536,65536,8,
resnet50,0,round0,65536,8,layer2.2.conv2.weight,layer2.2.conv2.weight|torch.float32|128x128x3x3,cuda,1,128x128x3x3,147456,147456,8,
resnet50,0,round0,65536,8,layer2.2.conv3.weight,layer2.2.conv3.weight|torch.float32|512x128x1x1,cuda,1,512x128x1x1,65536,65536,8,
resnet50,0,round0,65536,8,layer2.3.conv1.weight,layer2.3.conv1.weight|torch.float32|128x512x1x1,cuda,1,128x512x1x1,65536,65536,8,
resnet50,0,round0,65536,8,layer2.3.conv2.weight,layer2.3.conv2.weight|torch.float32|128x128x3x3,cuda,1,128x128x3x3,147456,147456,8,
resnet50,0,round0,65536,8,layer2.3.conv3.weight,layer2.3.conv3.weight|torch.float32|512x128x1x1,cuda,1,512x128x1x1,65536,65536,8,
resnet50,0,round0,65536,8,layer3.0.conv1.weight,layer3.0.conv1.weight|torch.float32|256x512x1x1,cuda,1,256x512x1x1,131072,131072,8,
resnet50,0,round0,65536,8,layer3.0.conv2.weight,layer3.0.conv2.weight|torch.float32|256x256x3x3,cuda,1,256x256x3x3,589824,589824,8,
resnet50,0,round0,65536,8,layer3.0.conv3.weight,layer3.0.conv3.weight|torch.float32|1024x256x1x1,cuda,1,1024x256x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.0.shortcut.0.weight,layer3.0.shortcut.0.weight|torch.float32|1024x512x1x1,cuda,1,1024x512x1x1,524288,524288,8,
resnet50,0,round0,65536,8,layer3.1.conv1.weight,layer3.1.conv1.weight|torch.float32|256x1024x1x1,cuda,1,256x1024x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.1.conv2.weight,layer3.1.conv2.weight|torch.float32|256x256x3x3,cuda,1,256x256x3x3,589824,589824,8,
resnet50,0,round0,65536,8,layer3.1.conv3.weight,layer3.1.conv3.weight|torch.float32|1024x256x1x1,cuda,1,1024x256x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.2.conv1.weight,layer3.2.conv1.weight|torch.float32|256x1024x1x1,cuda,1,256x1024x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.2.conv2.weight,layer3.2.conv2.weight|torch.float32|256x256x3x3,cuda,1,256x256x3x3,589824,589824,8,
resnet50,0,round0,65536,8,layer3.2.conv3.weight,layer3.2.conv3.weight|torch.float32|1024x256x1x1,cuda,1,1024x256x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.3.conv1.weight,layer3.3.conv1.weight|torch.float32|256x1024x1x1,cuda,1,256x1024x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.3.conv2.weight,layer3.3.conv2.weight|torch.float32|256x256x3x3,cuda,1,256x256x3x3,589824,589824,8,
resnet50,0,round0,65536,8,layer3.3.conv3.weight,layer3.3.conv3.weight|torch.float32|1024x256x1x1,cuda,1,1024x256x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.4.conv1.weight,layer3.4.conv1.weight|torch.float32|256x1024x1x1,cuda,1,256x1024x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.4.conv2.weight,layer3.4.conv2.weight|torch.float32|256x256x3x3,cuda,1,256x256x3x3,589824,589824,8,
resnet50,0,round0,65536,8,layer3.4.conv3.weight,layer3.4.conv3.weight|torch.float32|1024x256x1x1,cuda,1,1024x256x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.5.conv1.weight,layer3.5.conv1.weight|torch.float32|256x1024x1x1,cuda,1,256x1024x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer3.5.conv2.weight,layer3.5.conv2.weight|torch.float32|256x256x3x3,cuda,1,256x256x3x3,589824,589824,8,
resnet50,0,round0,65536,8,layer3.5.conv3.weight,layer3.5.conv3.weight|torch.float32|1024x256x1x1,cuda,1,1024x256x1x1,262144,262144,8,
resnet50,0,round0,65536,8,layer4.0.conv1.weight,layer4.0.conv1.weight|torch.float32|512x1024x1x1,cuda,1,512x1024x1x1,524288,524288,8,
resnet50,0,round0,65536,8,layer4.0.conv2.weight,layer4.0.conv2.weight|torch.float32|512x512x3x3,cuda,1,512x512x3x3,2359296,2359296,8,
resnet50,0,round0,65536,8,layer4.0.conv3.weight,layer4.0.conv3.weight|torch.float32|2048x512x1x1,cuda,1,2048x512x1x1,1048576,1048576,8,
resnet50,0,round0,65536,8,layer4.0.shortcut.0.weight,layer4.0.shortcut.0.weight|torch.float32|2048x1024x1x1,cuda,1,2048x1024x1x1,2097152,2097152,8,
resnet50,0,round0,65536,8,layer4.1.conv1.weight,layer4.1.conv1.weight|torch.float32|512x2048x1x1,cuda,1,512x2048x1x1,1048576,1048576,8,
resnet50,0,round0,65536,8,layer4.1.conv2.weight,layer4.1.conv2.weight|torch.float32|512x512x3x3,cuda,1,512x512x3x3,2359296,2359296,8,
resnet50,0,round0,65536,8,layer4.1.conv3.weight,layer4.1.conv3.weight|torch.float32|2048x512x1x1,cuda,1,2048x512x1x1,1048576,1048576,8,
resnet50,0,round0,65536,8,layer4.2.conv1.weight,layer4.2.conv1.weight|torch.float32|512x2048x1x1,cuda,1,512x2048x1x1,1048576,1048576,8,
resnet50,0,round0,65536,8,layer4.2.conv2.weight,layer4.2.conv2.weight|torch.float32|512x512x3x3,cuda,1,512x512x3x3,2359296,2359296,8,
resnet50,0,round0,65536,8,layer4.2.conv3.weight,layer4.2.conv3.weight|torch.float32|2048x512x1x1,cuda,1,2048x512x1x1,1048576,1048576,8,
resnet50,0,round0,65536,8,conv1.weight,conv1.weight|torch.float32|64x3x3x3,cpu_batch,,64x3x3x3,1728,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,bn1.weight,bn1.weight|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,bn1.bias,bn1.bias|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.conv1.weight,layer1.0.conv1.weight|torch.float32|64x64x1x1,cpu_batch,,64x64x1x1,4096,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.bn1.weight,layer1.0.bn1.weight|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.bn1.bias,layer1.0.bn1.bias|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.conv2.weight,layer1.0.conv2.weight|torch.float32|64x64x3x3,cpu_batch,,64x64x3x3,36864,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.bn2.weight,layer1.0.bn2.weight|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.bn2.bias,layer1.0.bn2.bias|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.conv3.weight,layer1.0.conv3.weight|torch.float32|256x64x1x1,cpu_batch,,256x64x1x1,16384,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.bn3.weight,layer1.0.bn3.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.bn3.bias,layer1.0.bn3.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.shortcut.0.weight,layer1.0.shortcut.0.weight|torch.float32|256x64x1x1,cpu_batch,,256x64x1x1,16384,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.shortcut.1.weight,layer1.0.shortcut.1.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.0.shortcut.1.bias,layer1.0.shortcut.1.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.conv1.weight,layer1.1.conv1.weight|torch.float32|64x256x1x1,cpu_batch,,64x256x1x1,16384,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.bn1.weight,layer1.1.bn1.weight|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.bn1.bias,layer1.1.bn1.bias|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.conv2.weight,layer1.1.conv2.weight|torch.float32|64x64x3x3,cpu_batch,,64x64x3x3,36864,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.bn2.weight,layer1.1.bn2.weight|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.bn2.bias,layer1.1.bn2.bias|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.conv3.weight,layer1.1.conv3.weight|torch.float32|256x64x1x1,cpu_batch,,256x64x1x1,16384,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.bn3.weight,layer1.1.bn3.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.1.bn3.bias,layer1.1.bn3.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.conv1.weight,layer1.2.conv1.weight|torch.float32|64x256x1x1,cpu_batch,,64x256x1x1,16384,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.bn1.weight,layer1.2.bn1.weight|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.bn1.bias,layer1.2.bn1.bias|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.conv2.weight,layer1.2.conv2.weight|torch.float32|64x64x3x3,cpu_batch,,64x64x3x3,36864,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.bn2.weight,layer1.2.bn2.weight|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.bn2.bias,layer1.2.bn2.bias|torch.float32|64,cpu_batch,,64,64,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.conv3.weight,layer1.2.conv3.weight|torch.float32|256x64x1x1,cpu_batch,,256x64x1x1,16384,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.bn3.weight,layer1.2.bn3.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer1.2.bn3.bias,layer1.2.bn3.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.conv1.weight,layer2.0.conv1.weight|torch.float32|128x256x1x1,cpu_batch,,128x256x1x1,32768,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.bn1.weight,layer2.0.bn1.weight|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.bn1.bias,layer2.0.bn1.bias|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.bn2.weight,layer2.0.bn2.weight|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.bn2.bias,layer2.0.bn2.bias|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.bn3.weight,layer2.0.bn3.weight|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.bn3.bias,layer2.0.bn3.bias|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.shortcut.1.weight,layer2.0.shortcut.1.weight|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.0.shortcut.1.bias,layer2.0.shortcut.1.bias|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.1.bn1.weight,layer2.1.bn1.weight|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.1.bn1.bias,layer2.1.bn1.bias|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.1.bn2.weight,layer2.1.bn2.weight|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.1.bn2.bias,layer2.1.bn2.bias|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.1.bn3.weight,layer2.1.bn3.weight|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.1.bn3.bias,layer2.1.bn3.bias|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.2.bn1.weight,layer2.2.bn1.weight|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.2.bn1.bias,layer2.2.bn1.bias|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.2.bn2.weight,layer2.2.bn2.weight|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.2.bn2.bias,layer2.2.bn2.bias|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.2.bn3.weight,layer2.2.bn3.weight|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.2.bn3.bias,layer2.2.bn3.bias|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.3.bn1.weight,layer2.3.bn1.weight|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.3.bn1.bias,layer2.3.bn1.bias|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.3.bn2.weight,layer2.3.bn2.weight|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.3.bn2.bias,layer2.3.bn2.bias|torch.float32|128,cpu_batch,,128,128,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.3.bn3.weight,layer2.3.bn3.weight|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer2.3.bn3.bias,layer2.3.bn3.bias|torch.float32|512,cpu_batch,,512,512,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.0.bn1.weight,layer3.0.bn1.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.0.bn1.bias,layer3.0.bn1.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.0.bn2.weight,layer3.0.bn2.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.0.bn2.bias,layer3.0.bn2.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.0.bn3.weight,layer3.0.bn3.weight|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.0.bn3.bias,layer3.0.bn3.bias|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.0.shortcut.1.weight,layer3.0.shortcut.1.weight|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.0.shortcut.1.bias,layer3.0.shortcut.1.bias|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.1.bn1.weight,layer3.1.bn1.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.1.bn1.bias,layer3.1.bn1.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.1.bn2.weight,layer3.1.bn2.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.1.bn2.bias,layer3.1.bn2.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.1.bn3.weight,layer3.1.bn3.weight|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.1.bn3.bias,layer3.1.bn3.bias|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.2.bn1.weight,layer3.2.bn1.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.2.bn1.bias,layer3.2.bn1.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.2.bn2.weight,layer3.2.bn2.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.2.bn2.bias,layer3.2.bn2.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.2.bn3.weight,layer3.2.bn3.weight|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.2.bn3.bias,layer3.2.bn3.bias|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.3.bn1.weight,layer3.3.bn1.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.3.bn1.bias,layer3.3.bn1.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.3.bn2.weight,layer3.3.bn2.weight|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.3.bn2.bias,layer3.3.bn2.bias|torch.float32|256,cpu_batch,,256,256,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.3.bn3.weight,layer3.3.bn3.weight|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
resnet50,0,round0,65536,8,layer3.3.bn3.bias,layer3.3.bn3.bias|torch.float32|1024,cpu_batch,,1024,1024,0,,below_cuda_min_numel_or_gate
